event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 153: Silva vs Bonnar,Fernando Yamasaki,Diego Brandao,Joey Gambino,Diego Brandao,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/eaa0355223b770dc
UFC 153: Silva vs Bonnar,Mario Yamasaki,Sergio Moraes,Renee Forte,Sergio Moraes,3,F,Welterweight,M,Submission,Rear Naked Choke,3,3:10,http://ufcstats.com/fight-details/5ab7629e07da22e6
UFC 153: Silva vs Bonnar,Marc Goddard,Luiz Cane,Chris Camozzi,Chris Camozzi,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d9df78e82953bfe5
UFC 153: Silva vs Bonnar,Fernando Yamasaki,Cristiano Marcello,Reza Madadi,Cristiano Marcello,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e3072951bb030826
UFC on FX: Browne vs Bigfoot,Herb Dean,Travis Browne,Antonio Silva,Antonio Silva,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:27,http://ufcstats.com/fight-details/0cced3b02b6b1b95
UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Jake Ellenberger,Jay Hieron,Jake Ellenberger,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8802182074bf4a3a
UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,John Dodson,Jussier Formiga,John Dodson,3,F,Flyweight,M,KO/TKO,Punch to Head At Distance,2,4:35,http://ufcstats.com/fight-details/dc5e46b2ee0898ec
UFC on FX: Browne vs Bigfoot,Nick Gamst,Josh Neer,Justin Edwards,Justin Edwards,3,F,Welterweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",1,0:45,http://ufcstats.com/fight-details/b56d1822b9f9a35f
UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Michael Johnson,Danny Castillo,Michael Johnson,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,1:06,http://ufcstats.com/fight-details/3195350c98c9491d
UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,Aaron Simpson,Mike Pierce,Mike Pierce,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,2,0:29,http://ufcstats.com/fight-details/28990faebda68fa8
UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Marcus LeVesseur,Carlo Prater,Marcus LeVesseur,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/5e69e2fa8421ce5e
UFC on FX: Browne vs Bigfoot,Herb Dean,Jacob Volkmann,Shane Roller,Jacob Volkmann,3,F,Lightweight,M,Submission,Rear Naked Choke,1,2:38,http://ufcstats.com/fight-details/a80162f4c8842da3
UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,Bart Palaszewski,Diego Nunes,Diego Nunes,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a6548a1e188c53fb
UFC on FX: Browne vs Bigfoot,Nick Gamst,Darren Uyenoyama,Phil Harris,Darren Uyenoyama,3,F,Flyweight,M,Submission,Rear Naked Choke,2,3:38,http://ufcstats.com/fight-details/147c04a6798a69c3
UFC on FUEL TV: Struve vs Miocic,Herb Dean,Stefan Struve,Stipe Miocic,Stefan Struve,5,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,2,3:50,http://ufcstats.com/fight-details/a97a7707d5021181
UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Dan Hardy,Amir Sadollah,Dan Hardy,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1332dc236a3fd3b2
UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Brad Pickett,Yves Jabouin,Brad Pickett,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,3:40,http://ufcstats.com/fight-details/21392a61a2cf24a3
UFC on FUEL TV: Struve vs Miocic,Herb Dean,Paul Sass,Matt Wiman,Matt Wiman,3,F,Lightweight,M,Submission,Armbar On Ground,1,3:48,http://ufcstats.com/fight-details/29cd6bee493a8662
UFC on FUEL TV: Struve vs Miocic,Marc Goddard,John Hathaway,John Maguire,John Hathaway,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/91e4da6ecf28a7a3
UFC on FUEL TV: Struve vs Miocic,Herb Dean,Che Mills,Duane Ludwig,Che Mills,3,F,Welterweight,M,KO/TKO,"to    
      Knee Injury",1,2:28,http://ufcstats.com/fight-details/4c54ca018e70ed04
UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Kyle Kingsbury,Jimi Manuwa,Jimi Manuwa,3,F,Light Heavyweight,M,TKO - Doctor's Stoppage,Eye Injury,2,5:00,http://ufcstats.com/fight-details/26f876a7fb1020e1
UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Andy Ogle,Akira Corassani,Akira Corassani,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/cc6934588298958e
UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Tom Watson,Brad Tavares,Brad Tavares,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e34d313fbe1c28f1
UFC on FUEL TV: Struve vs Miocic,Herb Dean,DaMarques Johnson,Gunnar Nelson,Gunnar Nelson,3,F,Catch Weight,M,Submission,Rear Naked Choke,1,3:34,http://ufcstats.com/fight-details/ddf768753c8030c1
UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Jason Young,Robert Peralta,Robert Peralta,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,0:23,http://ufcstats.com/fight-details/e0a69c1f4a019727
UFC 152: Jones vs Belfort,John McCarthy,Jon Jones,Vitor Belfort,Jon Jones,5,T,Light Heavyweight,M,Submission,Keylock From Side Control,4,0:54,http://ufcstats.com/fight-details/8af511cc6e6a9678
UFC 152: Jones vs Belfort,Yves Lavigne,Joseph Benavidez,Demetrious Johnson,Demetrious Johnson,5,T,Flyweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/9890835f4c1c6b75
UFC 152: Jones vs Belfort,Josh Rosenthal,Michael Bisping,Brian Stann,Michael Bisping,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c97d0a476c2e7cb5
UFC 152: Jones vs Belfort,Dan Miragliotta,Matt Hamill,Roger Hollett,Matt Hamill,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/304fc030ee6dd9ee
UFC 152: Jones vs Belfort,Yves Lavigne,Cub Swanson,Charles Oliveira,Cub Swanson,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,2:40,http://ufcstats.com/fight-details/307b12b9f08a4cbf
UFC 152: Jones vs Belfort,John McCarthy,Igor Pokrajac,Vinny Magalhaes,Vinny Magalhaes,3,F,Light Heavyweight,M,Submission,Armbar On Ground,2,1:14,http://ufcstats.com/fight-details/3367081258d6ae12
UFC 152: Jones vs Belfort,Dan Miragliotta,TJ Grant,Evan Dunham,TJ Grant,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5af6a54d7e0f2b7f
UFC 152: Jones vs Belfort,Josh Rosenthal,Sean Pierson,Lance Benoist,Sean Pierson,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/de1124dba8c1a1b0
UFC 152: Jones vs Belfort,Yves Lavigne,Jimy Hettes,Marcus Brimage,Marcus Brimage,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/147e0b1c64cb7ef0
UFC 152: Jones vs Belfort,John McCarthy,Seth Baczynski,Simeon Thoresen,Seth Baczynski,3,F,Welterweight,M,KO/TKO,Punch to Head In Clinch,1,4:10,http://ufcstats.com/fight-details/aa1db19806dfd62e
UFC 152: Jones vs Belfort,Josh Rosenthal,Mitch Gagnon,Walel Watson,Mitch Gagnon,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,1:09,http://ufcstats.com/fight-details/2aff05a835ed715e
UFC 152: Jones vs Belfort,Dan Miragliotta,Kyle Noke,Charlie Brenneman,Kyle Noke,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:45,http://ufcstats.com/fight-details/87790788d1bb3b75
UFC 150: Henderson vs Edgar II,Herb Dean,Benson Henderson,Frankie Edgar,Benson Henderson,5,T,Lightweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/7ddf71a85fbb0e4c
UFC 150: Henderson vs Edgar II,Josh Rosenthal,Donald Cerrone,Melvin Guillard,Donald Cerrone,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,1,1:16,http://ufcstats.com/fight-details/7c07a71fa1882bf4
UFC 150: Henderson vs Edgar II,Herb Dean,Yushin Okami,Buddy Roberts,Yushin Okami,3,F,Middleweight,M,KO/TKO,Punches to Head From Back Control,2,3:05,http://ufcstats.com/fight-details/f0d5e2c27c9fd2c1
UFC 150: Henderson vs Edgar II,Josh Rosenthal,Justin Lawrence,Max Holloway,Max Holloway,3,F,Featherweight,M,KO/TKO,Punch to Body In Clinch,2,4:49,http://ufcstats.com/fight-details/42f11b82d67585af
UFC 150: Henderson vs Edgar II,Tom Johnson,Dennis Bermudez,Tommy Hayden,Dennis Bermudez,3,F,Featherweight,M,Submission,Guillotine Choke Standing,1,4:43,http://ufcstats.com/fight-details/0c58b5f37bfeb65a
UFC 150: Henderson vs Edgar II,Adam Martinez,Jared Hamman,Michael Kuiper,Michael Kuiper,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,2:16,http://ufcstats.com/fight-details/9360a34eb511a9b4
UFC 150: Henderson vs Edgar II,Herb Dean,Ken Stone,Erik Perez,Erik Perez,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,0:17,http://ufcstats.com/fight-details/19da5aa17c896a1a
UFC 150: Henderson vs Edgar II,Tom Johnson,Dustin Pague,Chico Camus,Chico Camus,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/be6d6abb11ef8297
UFC 150: Henderson vs Edgar II,Tim Mills,Nik Lentz,Eiji Mitsuoka,Nik Lentz,3,F,Featherweight,M,KO/TKO,Punches to Head From Back Control,1,3:45,http://ufcstats.com/fight-details/4af9088a165c7751
UFC on FOX: Shogun vs Vera,Herb Dean,Mauricio Rua,Brandon Vera,Mauricio Rua,5,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,4,4:09,http://ufcstats.com/fight-details/1cbffe3a467d0ded
UFC on FOX: Shogun vs Vera,John McCarthy,Lyoto Machida,Ryan Bader,Lyoto Machida,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:32,http://ufcstats.com/fight-details/957b7c74ce120a32
UFC on FOX: Shogun vs Vera,Luis Cobian,Joe Lauzon,Jamie Varner,Joe Lauzon,3,F,Lightweight,M,Submission,Triangle Choke From Bottom,3,2:44,http://ufcstats.com/fight-details/4c4e1f7521c27900
UFC on FOX: Shogun vs Vera,Herb Dean,Mike Swick,DaMarques Johnson,Mike Swick,3,F,Welterweight,M,KO/TKO,Punch to Head On Ground,2,1:20,http://ufcstats.com/fight-details/1e2677e481a587fd
UFC on FOX: Shogun vs Vera,John McCarthy,Cole Miller,Nam Phan,Nam Phan,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d2ea9181abacc2ee
UFC on FOX: Shogun vs Vera,Herb Dean,Josh Grispi,Rani Yahya,Rani Yahya,3,F,Featherweight,M,Submission,North-South Choke,1,3:15,http://ufcstats.com/fight-details/9a85303025a077b5
UFC on FOX: Shogun vs Vera,John McCarthy,Philip De Fries,Oli Thompson,Philip De Fries,3,F,Heavyweight,M,Submission,Rear Naked Choke,2,4:16,http://ufcstats.com/fight-details/758ec6b5d55c1b09
UFC on FOX: Shogun vs Vera,Luis Cobian,Manvel Gamburyan,Michihiro Omigawa,Manvel Gamburyan,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3e6dfafb8aa780f9
UFC on FOX: Shogun vs Vera,Herb Dean,John Moraga,Ulysses Gomez,John Moraga,3,F,Flyweight,M,KO/TKO,Elbow to Head In Clinch,1,3:46,http://ufcstats.com/fight-details/08bd9e03c187f66b
UFC 149: Faber vs Barao,Mario Yamasaki,Urijah Faber,Renan Barao,Renan Barao,5,T,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/50a381c1eb88dbb0
UFC 149: Faber vs Barao,Josh Rosenthal,Hector Lombard,Tim Boetsch,Tim Boetsch,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b6620177ac975ff2
UFC 149: Faber vs Barao,Yves Lavigne,Cheick Kongo,Shawn Jordan,Cheick Kongo,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/66785060ebaa2387
UFC 149: Faber vs Barao,Mario Yamasaki,Brian Ebersole,James Head,James Head,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/c330107229012260
UFC 149: Faber vs Barao,Yves Lavigne,Court McGee,Nick Ring,Nick Ring,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3c552514bb9b5c98
UFC 149: Faber vs Barao,Josh Rosenthal,Anthony Perosh,Ryan Jimmo,Ryan Jimmo,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:07,http://ufcstats.com/fight-details/ec5e9ce2be2e1586
UFC 149: Faber vs Barao,Yves Lavigne,Bryan Caraway,Mitch Gagnon,Bryan Caraway,3,F,Bantamweight,M,Submission,Rear Naked Choke,3,1:39,http://ufcstats.com/fight-details/fa6775e369b9eec9
UFC 149: Faber vs Barao,Mario Yamasaki,Antonio Carvalho,Daniel Pineda,Antonio Carvalho,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,1,1:11,http://ufcstats.com/fight-details/64fa0e558f5d1b24
UFC 149: Faber vs Barao,Josh Rosenthal,Mitch Clarke,Anton Kuivanen,Anton Kuivanen,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b616ec23516b7244
UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Mark Munoz,Chris Weidman,Chris Weidman,5,F,Middleweight,M,KO/TKO,Elbow to Head At Distance,2,1:37,http://ufcstats.com/fight-details/8d2f3e0abb22689f
UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,James Te Huna,Joey Beltran,James Te Huna,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0d63a7d3e08df3db
UFC on FUEL TV: Munoz vs Weidman,Marcos Rosales,Aaron Simpson,Kenny Robertson,Aaron Simpson,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1eb7733d880a0b8f
UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Karlos Vemola,Francis Carmont,Francis Carmont,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:39,http://ufcstats.com/fight-details/d37660fceaa8125a
UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,TJ Dillashaw,Vaughan Lee,TJ Dillashaw,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,2:33,http://ufcstats.com/fight-details/7287b029f4596be7
UFC on FUEL TV: Munoz vs Weidman,Marcos Rosales,Rafael Dos Anjos,Anthony Njokuani,Rafael Dos Anjos,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/34e67c2b110f6b6a
UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Damacio Page,Alex Caceres,Alex Caceres,3,F,Bantamweight,M,Submission,Triangle Choke From Bottom Guard,2,1:27,http://ufcstats.com/fight-details/d6dcbf543d7e303d
UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,Chris Cariaso,Josh Ferguson,Chris Cariaso,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1085f281dd966d96
UFC on FUEL TV: Munoz vs Weidman,Marcos Rosales,Rafael Natal,Andrew Craig,Andrew Craig,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,2,4:52,http://ufcstats.com/fight-details/0ae4889892f21738
UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Marcelo Guimaraes,Dan Stittgen,Marcelo Guimaraes,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/831957c67bfc4486
UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,Raphael Assuncao,Issei Tamura,Raphael Assuncao,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,2,0:25,http://ufcstats.com/fight-details/a914df32b95a1abc
UFC 148: Silva vs Sonnen 2,Yves Lavigne,Anderson Silva,Chael Sonnen,Anderson Silva,5,T,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,1:55,http://ufcstats.com/fight-details/83526f699d25e4e4
UFC 148: Silva vs Sonnen 2,Steve Mazzagatti,Forrest Griffin,Tito Ortiz,Forrest Griffin,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/cf04a408cedb37ff
UFC 148: Silva vs Sonnen 2,Josh Rosenthal,Cung Le,Patrick Cote,Cung Le,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/64d4c58a37e1d29b
UFC 148: Silva vs Sonnen 2,Mario Yamasaki,Dong Hyun Kim,Demian Maia,Demian Maia,3,F,Welterweight,M,KO/TKO,"to    
      Rib Injury",1,0:47,http://ufcstats.com/fight-details/61cb2ca1469c83ba
UFC 148: Silva vs Sonnen 2,Steve Mazzagatti,Chad Mendes,Cody McKenzie,Chad Mendes,3,F,Featherweight,M,KO/TKO,Punch to Body At Distance,1,0:31,http://ufcstats.com/fight-details/d1268ffa059f9d42
UFC 148: Silva vs Sonnen 2,Josh Rosenthal,Ivan Menjivar,Mike Easton,Mike Easton,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/21751a3cc69e5aae
UFC 148: Silva vs Sonnen 2,Yves Lavigne,Melvin Guillard,Fabricio Camoes,Melvin Guillard,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0c37ff69a00c0e74
UFC 148: Silva vs Sonnen 2,Mario Yamasaki,Gleison Tibau,Khabib Nurmagomedov,Khabib Nurmagomedov,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ded18af0e4eae2f7
UFC 148: Silva vs Sonnen 2,Steve Mazzagatti,Constantinos Philippou,Riki Fukuda,Constantinos Philippou,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2f5e137118d57d0e
UFC 148: Silva vs Sonnen 2,Josh Rosenthal,John Alessio,Shane Roller,Shane Roller,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5c783d455daff573
UFC 148: Silva vs Sonnen 2,Mario Yamasaki,Rafaello Oliveira,Yoislandy Izquierdo,Rafaello Oliveira,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8e7b1dfc608a2ef4
UFC 147: Silva vs Franklin 2,Mario Yamasaki,Wanderlei Silva,Rich Franklin,Rich Franklin,5,F,Catch Weight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/1b80d5696c2dc640
UFC 147: Silva vs Franklin 2,Herb Dean,Cezar Ferreira,Sergio Moraes,Cezar Ferreira,3,T,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9232fed045b1f4f9
UFC 147: Silva vs Franklin 2,Marc Goddard,Godofredo Pepey,Rony Jason,Rony Jason,3,T,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/366de1daf05a2b62
UFC 147: Silva vs Franklin 2,Herb Dean,Fabricio Werdum,Mike Russow,Fabricio Werdum,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:28,http://ufcstats.com/fight-details/0239f24134022656
UFC 147: Silva vs Franklin 2,Marc Goddard,Iuri Alcantara,Hacran Dias,Hacran Dias,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f638f176dd1834c0
UFC 147: Silva vs Franklin 2,Mario Yamasaki,Anistavio Medeiros,Rodrigo Damm,Rodrigo Damm,3,F,Featherweight,M,Submission,Rear Naked Choke,1,2:12,http://ufcstats.com/fight-details/1bfb8faa1edd3867
UFC 147: Silva vs Franklin 2,Herb Dean,Delson Heleno,Francisco Trinaldo,Francisco Trinaldo,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,4:21,http://ufcstats.com/fight-details/c1bf9ca94c1f7f09
UFC 147: Silva vs Franklin 2,Marc Goddard,John Teixeira,Hugo Viana,Hugo Viana,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/00c20fa576380ac8
UFC 147: Silva vs Franklin 2,Mario Yamasaki,Thiago Perpetuo,Leonardo Mafra,Thiago Perpetuo,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,0:41,http://ufcstats.com/fight-details/cc3e0c5a0f868502
UFC 147: Silva vs Franklin 2,Herb Dean,Marcos Vinicius,Wagner Campos,Marcos Vinicius,3,F,Featherweight,M,KO/TKO,Punches to Head In Clinch,3,1:04,http://ufcstats.com/fight-details/f269d25146eec937
UFC on FX: Maynard vs Guida,Dan Miragliotta,Gray Maynard,Clay Guida,Gray Maynard,5,F,Lightweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/18efcec3c51750e9
UFC on FX: Maynard vs Guida,Kevin Mulhall,Sam Stout,Spencer Fisher,Sam Stout,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/756cae177016ebf1
UFC on FX: Maynard vs Guida,Kevin Mulhall,Brian Ebersole,TJ Waldburger,Brian Ebersole,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/69fd05c73b645a62
UFC on FX: Maynard vs Guida,Yves Lavigne,Ross Pearson,Cub Swanson,Cub Swanson,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,2,4:14,http://ufcstats.com/fight-details/40fa0bf9783cdc2e
UFC on FX: Maynard vs Guida,Yves Lavigne,Hatsu Hioki,Ricardo Lamas,Ricardo Lamas,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8a1678a54dc82206
UFC on FX: Maynard vs Guida,Yves Lavigne,Ramsey Nijem,CJ Keith,Ramsey Nijem,3,F,Lightweight,M,KO/TKO,Punch to Head From Mount,1,2:29,http://ufcstats.com/fight-details/00731068c3195f7f
UFC on FX: Maynard vs Guida,Dan Miragliotta,Rick Story,Brock Jardine,Rick Story,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2d3cbfb47faf717d
UFC on FX: Maynard vs Guida,Kevin Mulhall,Steven Siler,Joey Gambino,Steven Siler,3,F,Featherweight,M,Submission,Guillotine Choke On Ground,1,2:47,http://ufcstats.com/fight-details/cd055be419f77f3e
UFC on FX: Maynard vs Guida,Dan Miragliotta,Nick Catone,Chris Camozzi,Chris Camozzi,3,F,Middleweight,M,TKO - Doctor's Stoppage,Facial Cut,3,1:51,http://ufcstats.com/fight-details/f4af2b4349b7b589
UFC on FX: Maynard vs Guida,Gasper Oliver,Matt Brown,Luis Ramos,Matt Brown,3,F,Welterweight,M,KO/TKO,Knees to Head In Clinch,2,4:20,http://ufcstats.com/fight-details/a497d4a83afe6f2d
UFC on FX: Maynard vs Guida,Dan Miragliotta,Dan Miller,Ricardo Funch,Dan Miller,3,F,Welterweight,M,Submission,"Guillotine Choke After Drop to Guard
      Position - Mount",3,3:12,http://ufcstats.com/fight-details/ecb9c5ae7fd7a5cc
UFC on FX: Maynard vs Guida,Gasper Oliver,Ken Stone,Dustin Pague,Ken Stone,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/179426f56818a1c9
UFC on FX: Johnson vs McCall,Troy Waugh,Demetrious Johnson,Ian McCall,Demetrious Johnson,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2cf065874bcc4144
UFC on FX: Johnson vs McCall,Frank Gentile,Erick Silva,Charlie Brenneman,Erick Silva,3,F,Welterweight,M,Submission,Rear Naked Choke,1,4:33,http://ufcstats.com/fight-details/77b6fd5d0b8c60b4
UFC on FX: Johnson vs McCall,Chris Adams,Mike Pyle,Josh Neer,Mike Pyle,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,4:56,http://ufcstats.com/fight-details/be6024894ebcb360
UFC on FX: Johnson vs McCall,Troy Waugh,Eddie Wineland,Scott Jorgensen,Eddie Wineland,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,2,4:10,http://ufcstats.com/fight-details/ed697b0ef9d455e4
UFC on FX: Johnson vs McCall,Frank Gentile,Mike Pierce,Carlos Eduardo Rocha,Mike Pierce,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/13a6496a09ae821e
UFC on FX: Johnson vs McCall,Chris Adams,Seth Baczynski,Lance Benoist,Seth Baczynski,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2771872dd02e5d19
UFC on FX: Johnson vs McCall,Troy Waugh,Leonard Garcia,Matt Grice,Matt Grice,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a6d07c32a1cb9730
UFC on FX: Johnson vs McCall,Frank Gentile,Dustin Pague,Jared Papazian,Dustin Pague,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,3:21,http://ufcstats.com/fight-details/2ccecfdd7683043e
UFC on FX: Johnson vs McCall,Chris Adams,Tim Means,Justin Salas,Tim Means,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,1:06,http://ufcstats.com/fight-details/1984570de7f0c89e
UFC on FX: Johnson vs McCall,Troy Waugh,Buddy Roberts,Caio Magalhaes,Buddy Roberts,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/873886ee1dee4c9a
UFC on FX: Johnson vs McCall,Frank Gentile,Henry Martinez,Bernardo Magalhaes,Henry Martinez,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/d1ad8d6ef48f7835
UFC on FX: Johnson vs McCall,Chris Adams,Jake Hecht,Sean Pierson,Sean Pierson,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d08a7d4de3c760ec
The Ultimate Fighter: Live Finale,Steve Mazzagatti,Jake Ellenberger,Martin Kampmann,Martin Kampmann,5,F,Welterweight,M,KO/TKO,Knee to Head In Clinch,2,1:40,http://ufcstats.com/fight-details/8422c70a72eb9291
The Ultimate Fighter: Live Finale,Herb Dean,Michael Chiesa,Al Iaquinta,Michael Chiesa,3,T,Lightweight,M,Submission,"Rear Naked Choke
      Technical Submission",1,2:47,http://ufcstats.com/fight-details/1c245dc63a0b9d51
The Ultimate Fighter: Live Finale,Kim Winslow,Jonathan Brookins,Charles Oliveira,Charles Oliveira,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,2,2:42,http://ufcstats.com/fight-details/0b5c7c95b0316276
The Ultimate Fighter: Live Finale,Chris Tognoni,Max Holloway,Pat Schilling,Max Holloway,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fe1ce9e3a38a734b
The Ultimate Fighter: Live Finale,Herb Dean,Justin Lawrence,John Cofer,Justin Lawrence,3,F,Lightweight,M,KO/TKO,Kick to Head At Distance,3,0:19,http://ufcstats.com/fight-details/64e7c4ee81d46900
